Step,Date,Portfolio_Value,Step_Reward,w_SPY,w_EEM,w_TLT,w_HYG,w_DBC,w_GLD,w_UUP,w_SHY
163,,0.9347041199853806,-0.00374357904039904,0.10480931401252747,0.09167550504207611,0.09167218208312988,0.09167228639125824,0.09167218208312988,0.09167218208312988,0.34515416622161865,0.09167218208312988
164,,0.9354461470173088,0.0007935480736062835,0.12447218596935272,0.12447218596935272,0.12869423627853394,0.12447218596935272,0.12447218596935272,0.12447218596935272,0.12447264790534973,0.12447218596935272
165,,0.9404019160006627,0.005283776027245365,0.12444528937339783,0.12444531917572021,0.12887689471244812,0.12444528937339783,0.12445133924484253,0.12444530427455902,0.12444528937339783,0.12444528937339783
166,,0.9420222042910492,0.0017214916373718692,0.12495766580104828,0.12495766580104828,0.12496867030858994,0.1250145435333252,0.12522856891155243,0.12495766580104828,0.12495766580104828,0.12495766580104828
167,,0.9380508598008811,-0.0042246766603851295,0.1250002384185791,0.12500019371509552,0.12499994039535522,0.12499991059303284,0.12499991059303284,0.12500005960464478,0.12499991059303284,0.12499991059303284
168,,0.9295264273164,-0.009128930559949733,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
169,,0.9286212023823371,-0.0009743305550183304,0.07427067309617996,0.07427067309617996,0.07427067309617996,0.4072202146053314,0.07427067309617996,0.07427114248275757,0.07427067309617996,0.1471552848815918
170,,0.9039133465763591,-0.02696740771682869,0.0427398681640625,0.4715314507484436,0.042740534991025925,0.04273989796638489,0.2367023378610611,0.042740821838378906,0.07806523144245148,0.0427398681640625
171,,0.9104008476973963,0.007151494257332821,0.0671510100364685,0.5166587829589844,0.0671510100364685,0.0804351419210434,0.0671510100364685,0.0671510100364685,0.0671510100364685,0.0671510100364685
172,,0.9139188601546901,0.0038567985676958845,0.12500004470348358,0.125,0.125,0.125,0.125,0.125,0.125,0.125
173,,0.8972577153184432,-0.0183986642245833,0.11627354472875595,0.11627354472875595,0.11627354472875595,0.11627502739429474,0.11627355962991714,0.18388943374156952,0.11713613569736481,0.11760523170232773
174,,0.8944654296460892,-0.0031168743237671194,0.15122681856155396,0.08299818634986877,0.3253762722015381,0.10088402777910233,0.08300457894802094,0.09051370620727539,0.08299818634986877,0.08299818634986877
175,,0.8873602217392552,-0.00797524220344367,0.08054659515619278,0.08047463744878769,0.08047467470169067,0.08047467470169067,0.08047576248645782,0.43660423159599304,0.08047463744878769,0.08047474920749664
176,,0.8920001175344272,0.0052152520312046795,0.12499937415122986,0.12500393390655518,0.12499949336051941,0.12499973177909851,0.12499931454658508,0.1249995082616806,0.12499931454658508,0.12499932944774628
177,,0.8996281669482246,0.008515265774869961,0.0491061732172966,0.0491061732172966,0.12418787181377411,0.049106232821941376,0.049117136746644974,0.5811640620231628,0.0491061732172966,0.0491061732172966
178,,0.8973397083908952,-0.0025470236011456006,0.3233979046344757,0.02451576665043831,0.024654684588313103,0.02451198548078537,0.23802098631858826,0.2738713324069977,0.06651627272367477,0.024511031806468964
179,,0.9004396951384956,0.0034486876576454184,0.03813336417078972,0.033903852105140686,0.46918943524360657,0.0858147069811821,0.27016156911849976,0.034989140927791595,0.033903852105140686,0.03390409052371979
180,,0.8968543437511717,-0.003989726851241869,0.02944222092628479,0.02944585680961609,0.6118341088294983,0.02944222092628479,0.02944222092628479,0.02944222092628479,0.21150889992713928,0.02944222465157509
181,,0.9129905849500993,0.017832101004238265,0.10011088103055954,0.0668364092707634,0.10833720117807388,0.01931927725672722,0.20695237815380096,0.14378643035888672,0.10315349698066711,0.25150391459465027
182,,0.9089694221809289,-0.0044141136826182275,0.12215160578489304,0.12215160578489304,0.12215160578489304,0.12215160578489304,0.14493869245052338,0.12215160578489304,0.12215160578489304,0.12215160578489304
183,,0.8849797693423952,-0.026746669400272673,0.04013839736580849,0.7485013604164124,0.03522669896483421,0.035226739943027496,0.03522669896483421,0.03522669896483421,0.03522669896483421,0.03522669896483421
184,,0.8875133666918836,0.0028587970509028294,0.08660843968391418,0.08660843968391418,0.08660843968391418,0.08660843968391418,0.08660843968391418,0.08660843968391418,0.3937408924102783,0.08660843968391418
185,,0.8926637275155312,0.005786362728473344,0.12491205334663391,0.1255965381860733,0.12491205334663391,0.12493114918470383,0.12491205334663391,0.12491205334663391,0.12491205334663391,0.12491205334663391
186,,0.8882719985283691,-0.004931944286362403,0.12499569356441498,0.12503010034561157,0.12499569356441498,0.12499569356441498,0.12499569356441498,0.12499569356441498,0.12499573826789856,0.12499569356441498
187,,0.8598675327150742,-0.03249965508275182,0.12242937088012695,0.12242937088012695,0.12242937088012695,0.12242938578128815,0.12242982536554337,0.12242937088012695,0.12242954969406128,0.1429937481880188
188,,0.8741165423504347,0.01643536475965328,0.12499994039535522,0.1250004768371582,0.12499994039535522,0.12499994039535522,0.12499994039535522,0.12499994039535522,0.12499994039535522,0.12499994039535522
189,,0.8810221546214596,0.007869062333471816,0.12499295175075531,0.12499295175075531,0.12499295175075531,0.12499295175075531,0.12499295175075531,0.12499295175075531,0.12504932284355164,0.12499295175075531
190,,0.8564060365197643,-0.02833816734395199,0.12499986588954926,0.12499986588954926,0.12499986588954926,0.12499986588954926,0.1250009685754776,0.12499986588954926,0.12499986588954926,0.12499986588954926
191,,0.8504011336358689,-0.007036445317180024,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
192,,0.8342140664749361,-0.019218116234904038,0.12497780472040176,0.12497780472040176,0.12497780472040176,0.12497783452272415,0.12515532970428467,0.12497780472040176,0.12497780472040176,0.12497780472040176
193,,0.8236164057862492,-0.012785149294158886,0.1249961107969284,0.12499603629112244,0.12499603629112244,0.12499605119228363,0.1250028908252716,0.12502090632915497,0.12499603629112244,0.12499603629112244
194,,0.8298202756514335,0.007504247424037935,0.06596100330352783,0.06596088409423828,0.06596092879772186,0.06596090644598007,0.06603249907493591,0.5382020473480225,0.06596088409423828,0.06596088409423828
195,,0.8060559725947457,-0.02905595698168428,0.3125265836715698,0.04129775986075401,0.0412970706820488,0.0412970632314682,0.0412970632314682,0.0412970632314682,0.04210807383060455,0.4388793408870697
196,,0.7952407927779549,-0.013508232210413295,0.4548284411430359,0.3654504120349884,0.02995995618402958,0.02995222434401512,0.02995222434401512,0.02995225042104721,0.02995225042104721,0.02995222434401512
197,,0.819021809139002,0.029465759692213232,0.04392419755458832,0.04536266252398491,0.4487903118133545,0.04392419755458832,0.28622516989707947,0.04392419755458832,0.04392440989613533,0.043924883008003235
198,,0.8100887984483073,-0.010966843112109445,0.12362325936555862,0.1234932467341423,0.1234932467341423,0.12349965423345566,0.1234932467341423,0.12349743396043777,0.1234932467341423,0.13540655374526978
199,,0.7785580086886315,-0.03970036746505169,0.1249999850988388,0.1249999850988388,0.1250000298023224,0.12500005960464478,0.1249999850988388,0.1249999850988388,0.1249999850988388,0.1249999850988388
200,,0.777954299526421,-0.0007757204222506617,0.10155530273914337,0.20053236186504364,0.09775474667549133,0.20913955569267273,0.09775439649820328,0.09775471687316895,0.09775439649820328,0.09775447845458984
201,,0.7639977339671398,-0.01810295833393823,0.17402145266532898,0.455919086933136,0.061623796820640564,0.06190170347690582,0.061623796820640564,0.06166257709264755,0.061623796820640564,0.061623796820640564
202,,0.7827202417594764,0.024210518779138636,0.12499982118606567,0.12500117719173431,0.12499982118606567,0.12499982118606567,0.12499983608722687,0.12499982118606567,0.12499982118606567,0.12499982118606567
203,,0.7596006754790832,-0.029982473735631038,0.6285259127616882,0.09411387890577316,0.045540373772382736,0.049658384174108505,0.045540373772382736,0.045540373772382736,0.045540373772382736,0.045540373772382736
204,,0.7284385733856594,-0.04188956541973492,0.5130005478858948,0.06956762820482254,0.06956713646650314,0.06958763301372528,0.06956713646650314,0.06956713646650314,0.06957565248012543,0.06956714391708374
205,,0.7343531829103151,0.008086785739480622,0.5026986598968506,0.06624452769756317,0.06624451279640198,0.068754643201828,0.06624451279640198,0.06624451279640198,0.06624451279640198,0.0973241850733757
206,,0.7166859955931356,-0.02435228582880628,0.09191382676362991,0.09178975224494934,0.09178975224494934,0.3572857975959778,0.09178975224494934,0.09178975224494934,0.09178975224494934,0.09185153245925903
207,,0.7054052731033297,-0.01586530957309579,0.12499836087226868,0.12499836087226868,0.12501148879528046,0.12499836087226868,0.12499836087226868,0.12499836087226868,0.12499836087226868,0.12499836087226868
208,,0.7372772955630604,0.04419157738145385,0.12478188425302505,0.12478198856115341,0.12652668356895447,0.12478188425302505,0.12478188425302505,0.12478188425302505,0.12478188425302505,0.12478188425302505
209,,0.7416828652664578,0.005957676009101121,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
210,,0.7536344080477824,0.01598563395491979,0.125,0.125,0.1250000149011612,0.125,0.125,0.125,0.125,0.125
211,,0.7528910013033242,-0.0009869157203507178,0.12497352808713913,0.12497352808713913,0.12497352808713913,0.12497352808713913,0.1251852959394455,0.12497352808713913,0.12497352808713913,0.12497352808713913
212,,0.752611628623252,-0.00037113543042102833,0.12494534999132156,0.12494534999132156,0.12494534999132156,0.12494534999132156,0.12538255751132965,0.12494534999132156,0.12494534999132156,0.12494534999132156
213,,0.7752746105071483,0.02966797342279974,0.12499973177909851,0.12499973177909851,0.12499980628490448,0.12499973177909851,0.12500053644180298,0.1250009536743164,0.12499973177909851,0.12499973177909851
214,,0.7539681303315788,-0.027867203079466944,0.12393327057361603,0.12393327057361603,0.12393328547477722,0.12393327057361603,0.12393327057361603,0.12393343448638916,0.13246694207191467,0.12393327057361603
215,,0.7387611466618369,-0.02037544249949328,0.15641328692436218,0.12051238864660263,0.12051238864660263,0.12051238864660263,0.12051238864660263,0.12051238864660263,0.12051238864660263,0.12051238864660263
216,,0.7490778731414645,0.013868290443609701,0.11756715178489685,0.11756715178489685,0.11756715178489685,0.11756715178489685,0.17702989280223846,0.11756715178489685,0.11756715178489685,0.11756715178489685
217,,0.7521655352531119,0.004113478797863898,0.06533019244670868,0.06533019244670868,0.06533019244670868,0.06533019244670868,0.5426883697509766,0.06533019244670868,0.06533050537109375,0.06533019244670868
218,,0.7336305959705973,-0.024950799707287336,0.03211040049791336,0.4171919524669647,0.03210778906941414,0.03218955174088478,0.06632859259843826,0.032108575105667114,0.35585537552833557,0.03210778906941414
219,,0.7163580913433107,-0.023825457171615484,0.12499715387821198,0.12499715387821198,0.12499715387821198,0.1250198930501938,0.12499715387821198,0.12499715387821198,0.12499715387821198,0.12499715387821198
220,,0.7298377360288187,0.01864206050914015,0.10872864723205566,0.10872865468263626,0.2359299212694168,0.10872989892959595,0.11169670522212982,0.10872889310121536,0.10872864723205566,0.10872864723205566
221,,0.7186756617885133,-0.015412070336369607,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
222,,0.7122474424656253,-0.008984777096042108,0.12499801814556122,0.12499800324440002,0.12499800324440002,0.12499800324440002,0.12499800324440002,0.12499800324440002,0.12501391768455505,0.12499800324440002
223,,0.710739265249851,-0.0021197355847650044,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
224,,0.6957189418239678,-0.02135988744590793,0.12499809265136719,0.12499809265136719,0.12499809265136719,0.12500639259815216,0.12499809265136719,0.12499809265136719,0.12500514090061188,0.12499809265136719
225,,0.6885839553570948,-0.010308509307876386,0.09212787449359894,0.09212787449359894,0.09212800115346909,0.09212787449359894,0.09212787449359894,0.3551047444343567,0.09212787449359894,0.09212787449359894
226,,0.7256753161707166,0.052465441634288776,0.062035299837589264,0.06252195686101913,0.06217041239142418,0.062035299837589264,0.06204889342188835,0.5651174187660217,0.062035299837589264,0.062035299837589264
227,,0.754170798367076,0.038516173503287524,0.022760318592190742,0.46351003646850586,0.023987699300050735,0.022731924429535866,0.022731924429535866,0.37318387627601624,0.02500583417713642,0.04608839005231857
228,,0.7517193180664201,-0.0032558583650993595,0.12499837577342987,0.12499837577342987,0.12499837577342987,0.1250113993883133,0.12499837577342987,0.12499837577342987,0.12499837577342987,0.12499837577342987
229,,0.7704331929765236,0.024589937911825364,0.11758825182914734,0.16768120229244232,0.1175878643989563,0.1175878643989563,0.1175878643989563,0.1175878643989563,0.1175878643989563,0.12679125368595123
230,,0.7673762267475911,-0.003975746560528543,0.12493833899497986,0.1249382495880127,0.1254321038722992,0.1249382495880127,0.1249382495880127,0.1249382495880127,0.1249382495880127,0.12493826448917389
231,,0.7435612942394354,-0.031525995738994075,0.12469971925020218,0.1247011050581932,0.12469971925020218,0.12469971925020218,0.12469971925020218,0.12469971925020218,0.12710069119930267,0.12469971925020218
232,,0.7517011148311853,0.010887588626307731,0.057080235332250595,0.057088352739810944,0.057080235332250595,0.05708187445998192,0.057080525904893875,0.31788915395736694,0.057080235332250595,0.3396194577217102
233,,0.751398226154818,-0.00040301884540546525,0.01674487441778183,0.26183590292930603,0.017324088141322136,0.01674487441778183,0.01674487441778183,0.2635645568370819,0.01674639992415905,0.3902943730354309
234,,0.739702130392236,-0.015688193751150555,0.12499995529651642,0.12499995529651642,0.12500034272670746,0.12499995529651642,0.12499995529651642,0.12499995529651642,0.12499995529651642,0.12499995529651642
235,,0.7552530038619861,0.020805218901329615,0.08668755739927292,0.39291250705718994,0.0866875872015953,0.08668755739927292,0.08668757230043411,0.08675802499055862,0.08689167350530624,0.08668755739927292
236,,0.7698304571373903,0.019117507500449077,0.12498162686824799,0.12498162686824799,0.12498162686824799,0.12498162686824799,0.1251286268234253,0.12498162686824799,0.12498162686824799,0.12498162686824799
237,,0.7774995099447348,0.009912708689550817,0.040783774107694626,0.04355810955166817,0.660861074924469,0.04079226404428482,0.04078378900885582,0.04771742969751358,0.08471973240375519,0.040783774107694626
238,,0.7844611668691086,0.008914056705346916,0.10788623243570328,0.08019084483385086,0.07807974517345428,0.0780799612402916,0.07849936932325363,0.07807975262403488,0.08481528609991074,0.4143688380718231
239,,0.7799002427149887,-0.005831052913011228,0.23644740879535675,0.023501994088292122,0.30655133724212646,0.07398445904254913,0.15123812854290009,0.027804724872112274,0.16573278605937958,0.014739077538251877
240,,0.7860265069898965,0.00782449821692373,0.3942601680755615,0.2597579061985016,0.24367322027683258,0.011515776626765728,0.011479062028229237,0.011479059234261513,0.04955513775348663,0.018279695883393288
241,,0.7789863332033615,-0.00899701407593262,0.23222962021827698,0.20760761201381683,0.039075370877981186,0.19427789747714996,0.00801737979054451,0.10389066487550735,0.20690792798995972,0.00799353513866663
242,,0.8007313987851482,0.027532056788413632,0.16839642822742462,0.19093437492847443,0.008473685942590237,0.25856804847717285,0.029432905837893486,0.008474064990878105,0.008473684079945087,0.3272468149662018
243,,0.8084875694871424,0.009639745636206178,0.16273124516010284,0.030832631513476372,0.030832435935735703,0.4846774637699127,0.03089185059070587,0.030832435935735703,0.030832435935735703,0.19836951792240143
244,,0.8316336895348059,0.02822676275442042,0.06552527844905853,0.06552527844905853,0.06552527844905853,0.5413230657577515,0.06552527844905853,0.06552527844905853,0.06552527844905853,0.06552528589963913
245,,0.8295207574985628,-0.00254393344281776,0.12468133121728897,0.12468133121728897,0.1272307187318802,0.12468133121728897,0.12468133121728897,0.12468133121728897,0.12468133121728897,0.12468133121728897
